Stock_1,Stock_2,Stock_3,Stock_4,Stock_5,Stock_6,Stock_7,Stock_8,Stock_9,Stock_10
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
97.9346938448817,100.63639101373249,100.78662967790315,99.35454383598984,101.03386941982741,97.51670888510877,100.26198664391659,98.89615611796833,99.48037537695835,100.3632461360336
96.46932560235669,99.52789390325368,100.9713230414226,98.3665547772221,101.63809099073292,95.30931293238793,100.2147226890975,100.15201331749134,95.61994426415318,99.47308933139053
97.1385200361539,99.0069961150812,100.97014160830368,97.57520243343174,101.55669935333974,94.88679801149196,100.93017712659302,100.22133283502795,95.84108596136475,99.04913588011648
96.19162020669307,97.88157967143671,100.57473314577531,96.76237661641514,101.50502624174345,97.86169585788662,101.15740326262257,99.23756342803314,96.94120449681144,98.38749317480543
94.38089094974308,99.91459021844814,101.33403318558489,97.71967576788836,102.83421335662749,101.95207259444477,102.95701882471292,100.90292119074537,99.80563283408672,98.62811758120124
94.71370144925845,100.49067150126679,99.95928237651735,98.92385706018395,103.25448252841568,101.25128858012413,103.48073393208604,103.89029912781871,100.07948465357178,98.79498815981526
93.60553210458527,98.39306736322385,99.37024120071906,97.3361491220197,102.61608915876874,99.7358730152255,103.01057161171659,103.25328576709215,100.57013903183264,97.72483753479872
93.67160593289317,98.94849981125486,100.08671762818014,98.32999766542973,104.13925550934984,98.77429228686151,104.43059616332961,105.98478345353236,101.96223959031039,99.45833785316022
92.08561862887191,96.38078891324828,96.8801344867818,99.05484498398117,104.09623061643401,97.87820396506879,103.65476100986828,103.22616982314298,104.3267337978809,98.61255057824508
92.35195592318863,97.2227484710093,97.62788727215808,99.46946628115468,103.29016980078802,98.81246849966749,105.41614057625831,105.27902832497436,106.9047149330029,98.52615923496921
90.16348751786961,94.42326473066854,95.19879847585699,99.25722373087635,99.91327296221195,100.048589574103,103.64952014003396,102.67325900838108,103.54031134213992,96.13683314398976
90.61599822643261,92.69037524543273,92.44003544776284,97.02809437051877,98.6356737925482,101.97663511127209,102.34824335733484,99.41244122025628,101.9529119187372,95.02054355495876
87.32785828544677,92.96783074574444,92.51856828062343,97.91006328798782,100.97078696028262,104.07924474889066,102.30288048038527,98.26552486537207,105.89207127863935,95.2372666537234
87.70344383117468,94.01153628091507,93.64399157828676,98.3108169378507,100.80983633744984,103.66729528335001,102.89800526679933,98.37417953844782,105.60906349150535,95.89020322377368
87.48681404276044,95.30513368357362,91.5883977469595,99.59879628601556,102.44455542519695,100.2566732435153,102.77065788585622,98.12661405099321,103.76582579813216,95.63242472204716
86.08974851339664,96.37933918618191,92.28994022132802,100.88802606253373,103.25905966815485,98.31364809010826,102.25804062443181,98.66612282551715,101.94450728988065,95.97060029393748
85.6839367752526,95.74494238552175,92.5719570529541,101.17670741054681,102.62444522505119,100.05482819645134,101.14527425822565,99.17968968579068,102.53445391492075,95.61017963071284
85.44236703978956,92.9035393067305,91.59237030862094,99.9565220990942,100.98460182030678,100.8239904774608,99.40067202264576,95.99748349096936,99.00245214215056,94.86134688620524
83.612316417827,93.12164824395889,88.99820900293923,101.26613781065464,100.75794398877174,100.18281434261232,98.4093805599977,95.8195008054097,98.32259998318617,94.95367800517425
83.56812210583557,92.63638550444489,88.18702335105785,100.90833834781938,100.82510675886734,97.05894199829002,97.0062904038901,96.3167045229799,98.16739460618028,94.54534733440299
84.07224727485674,94.36462022971435,89.02115628944036,100.87818312046986,101.8067637795856,96.18664056099972,98.166489260558,95.32340188776305,100.60052272808215,95.63313363395805
84.55017051274147,95.55165844090938,90.87374546575488,102.24246698378072,99.8614717519928,94.38035014659422,97.95970032240564,95.7341204748835,101.68589076720107,95.53445785539355
84.02082922145227,92.65424119597263,88.29072528274145,99.52055927896103,97.61131819437708,91.17388625993038,95.84172010087829,95.33050617674877,98.7523183267736,95.6711297116174
84.77458911735268,93.26358106084326,87.99613014212365,100.52056572762767,97.17848979102838,91.57815494965162,98.09102602841607,95.57355389352313,100.67874160269734,95.5699298464547
84.58398271455572,93.95433375429364,87.06651123884342,102.20505466220669,97.75523327199788,90.49427812246944,98.29550424296703,96.42457061266325,101.22248855658943,94.46688857442155
83.44281804896542,92.90555992491409,86.258377075509,102.41291599463474,97.5258904067032,88.0952820872574,98.07153429766387,96.54733553252353,101.40538829410713,94.57881961361856
84.72569051034068,94.09562577953409,86.9411891566302,101.11687387665685,98.44893478909316,88.787520924812,98.78156996574425,95.63282416351038,100.49976348191674,95.64621291508395
85.1551683588981,96.04147130234229,88.20184366445064,101.92864346213248,100.26736519225058,88.65889737313918,99.69290505984476,96.12511939894853,100.89402002128121,96.29685129447004
85.86037110937615,97.08179536497616,90.3970066088207,101.68268615502912,100.69937784931861,88.58349483089889,101.62364513084022,97.33312719433572,103.27739697676382,96.22840023972495
85.83179837785391,96.54488632962271,89.49599376861718,102.24798674617425,99.52957100298917,90.19898933048532,102.82515928579075,96.09842979805782,101.87551200836185,96.42323575209986
87.65638894246642,95.79733339508236,88.8122257522712,101.75627344849272,97.76720668974673,88.64633041796995,101.76215406959727,94.90623140073146,101.56801901742023,96.35296062282265
89.78172959946377,95.63163495663515,90.06810357053365,101.80240777781438,97.94680771378636,89.87346914785348,101.13430429492915,95.73579411266728,102.15259685653544,96.91436744956813
90.63220595892055,98.76443642073878,90.73780487459538,101.97721119151325,97.89151077987349,89.64993770316057,101.42528107525229,98.2143432167322,105.17495120853914,97.38560456674803
89.36811543414548,98.44695867305988,89.729636292439,102.34181892994005,97.82282478321062,87.12724152173162,102.30559478176691,100.03501634725268,103.85447635765038,96.84014450154187
89.66676724265167,98.45910483498693,90.09806428329975,104.42125793714158,97.51041856052146,85.87301618408534,101.0450687431064,98.96552084131957,103.66254371666427,97.7290666449429
88.5220819319727,97.0713851291756,88.80084063165275,104.9374624606961,99.73332773623756,84.48420374180563,99.77115785947555,99.20175477698761,103.6106121090002,97.93939310752916
88.72603797683637,95.18244443943367,87.91687544450834,105.30062042396517,99.90519074187861,84.5263151263215,99.67452767423575,99.50519247014961,104.48308348972458,97.41331302991195
88.91347725021896,96.47266980641432,89.92092570438854,105.04329772746104,100.91610560110323,84.45162174266551,100.36342839334773,102.02688208985877,105.59294508902626,98.10512356568644
87.85556533360297,98.98499569447371,92.15303702884079,108.535509882322,101.49958474060921,85.5658859555755,101.6791654980468,105.59763067826445,106.83099758505728,99.35937283802905
88.60495102506029,99.0587976882068,91.71587004211243,108.73796139983008,102.76440710631887,84.07711799090373,101.74092427935835,104.63137708514641,108.58270643451928,98.48256679727615
88.3881146473578,100.84858615576707,94.36287656378667,109.47967413357497,102.80866699712679,87.38436800520586,101.39732065839402,102.84460515278728,110.31226441971326,99.02208825391637
87.30354945201948,101.94568864161909,95.0731417874806,109.15121336838367,101.5283066493937,88.9067457697552,102.23527331184388,103.14240911556128,113.59830794856904,98.74013751718377
85.17040054425647,100.5374726106218,94.25612020302884,108.96559324673656,100.81074776252817,89.0544783605414,100.70600946389547,104.40750246732925,112.82705129173279,98.90258156206656
85.76785077766245,101.44963569435437,95.25615202557994,109.79828312264846,101.84804826890222,91.30271574386913,101.17041903914408,105.79099070427306,113.10521499082378,100.0411932907783
85.6535851737143,105.15374488339526,97.22997843488686,109.39047226412487,103.09470122816442,91.23398793378313,103.13308280130002,106.63116409241438,114.06823159642046,100.2202640017102
85.11145969254777,103.3566936175215,95.78767996214516,110.27628877989086,104.04992484811045,91.87998705848486,102.32195339180561,106.57495887692673,114.06327445537853,99.57102867348532
87.67805735389344,106.47261317016297,97.64141412792776,111.58159794231725,105.44282262083584,89.75493291221072,103.42583618097828,107.41055080983772,114.17891908973232,100.68864485466877
